-4.992979263452426,23.158670307893903
-4.981925823185628,23.034776688200193
-4.977775310404702,23.012998657007874
-4.977067680985515,23.15909069654642
-4.971709680237981,22.98885422252705
-4.949505890336864,23.56681103729591
-4.948820804613462,22.192956227398145
-4.94864441958367,23.17662972954468
-4.92591867513122,22.864910729303325
-4.902953492590409,22.857613389789424
-4.882362174349718,22.75592624803959
-4.868376239858726,21.97610440805952
-4.853771262789238,22.2085913807676
-4.853424721733196,23.198615933440394
-4.8517579984324835,23.49102505077575
-4.851366611206977,22.19210569714723
-4.838444676234355,22.928813794306958
-4.816180811809999,22.815551750697242
-4.799389680759455,21.98557110536787
-4.7843565355915825,22.090783459672696
-4.770610224091103,22.700206535808032
-4.76764847925203,21.42352224808009
-4.743473211547896,22.04658380240617
-4.736869292519403,21.259351981423347
-4.735949435303023,21.007974660488095
-4.728962701059796,22.03897804833884
-4.725476436397665,21.467721044709698
-4.72125637917469,21.00616193767593
-4.714215798823558,21.644058016734842
-4.689032990708956,21.336938401584938
-4.6883742375685085,21.86844772280375
-4.659001840631677,21.42544246055246
-4.6589801236733495,21.462482075952924
-4.650848788131152,21.135902987864302
-4.646868818542514,21.74405400478196
-4.645857480159834,21.188975282708018
-4.643151677389014,21.267870661013895
-4.630253141045607,20.00348510781436
-4.623694248958964,20.710867688021224
-4.6117310806433975,20.944933189356345
-4.573760623135747,21.692485705524014
-4.569926013651532,19.69657956196106
-4.553811561715513,20.910606890639208
-4.540891752560525,20.50350826100406
-4.539684281704,20.57083852559659
-4.503983396990307,19.73461491113713
-4.493518470840241,20.66512677690297
-4.483308025027667,19.965640189135947
-4.480637033347167,19.428802023029956
-4.429092229658185,19.955278909456247
-4.428282954999868,21.365571124559395
-4.4063656521653165,18.621875126775688
-4.406190017348327,20.006062360863098
-4.387553973844772,19.427198046845245
-4.380453447187236,18.838859370024256
-4.374435642610097,19.471961163779252
-4.3705160762681805,19.131780087385856
-4.3685636515905735,19.269767950470165
-4.360302489656542,19.322258954056874
-4.355619789960378,19.10114819340346
-4.349925106887209,19.082679274977252
-4.3436339979348615,19.5225345458004
-4.330947253642517,18.858489048641495
-4.312558432608723,18.87409018960097
-4.307396662529841,19.436785951288606
-4.291744063548677,17.385543580209685
-4.28857095754264,19.014696114557424
